敲 5801 
整 148499 
敷 1283 
文 333436 
斋 876 
斌 11394 
斐 1524 
斑 3918 
斓 358 
斗 29129 
料 72289 
斛 232 
斜 4148 
斟 206 
斡 257 
斤 13759 
斥 3407 
斧 947 
斩 2361 
斫 49 
断 87848 
斯 92733 
新 736632 
方 577632 
於 164 
施 178798 
旁 12681 
旃 4 
旄 2 
旅 128580 
旋 5486 
旌 275 
旎 171 
族 51256 
旒 5 
旖 267 
旗 22017 
无 181288 
既 28871 
日 776240 
旦 15297 
旧 22675 
旨 10127 
早 62121 
旬 9585 
旭 5207 
旮 47 
旯 46 
旰 3 
旱 4382 
时 718374 
旷 952 
旺 8201 
昀 254 
昂 4924 
昃 2 
昆 9539 
昊 2165 
昌 22295 
明 277745 
昏 3393 
易 93759 
昔 1899 
昕 1469 
昙 175 
昝 44 
星 63334 
映 26094 
春 85369 
昧 829 
昨 57123 
昭 2989 
是 1223681 
昱 600 
昴 9 
昵 295 
昶 282 
昼 1192 
显 102043 
晁 88 
晃 1808 
晋 10165 
晌 63 
晏 917 
晒 6499 
晓 28390 
晔 527 
晕 3048 
晖 2848 
晗 855 
晚 92615 
晟 905 
晤 2434 
晦 265 
晨 33086 
普 72013 
景 82587 
晰 6416 
晴 6582 
晶 7149 
晷 15 
智 66797 
晾 852 
暂 18147 
暄 230 
暇 804 
暌 36 
暑 11737 
暖 19324 
暗 9493 
暝 4 
暧 398 
暨 10184 
暮 422 
暴 43733 
暹 169 
暾 23 
曙 1449 
曜 179 
曝 10134 
曦 1284 
曩 1 
曰 536 
曲 20031 
曳 246 
更 245643 
曷 5 
曹 11138 
曼 10183 
曾 61025 
替 10643 
最 305148 
月 546617 
有 1172497 
朊 3 
朋 37507 
服 238039 
朐 65 
朔 650 
朕 68 
朗 26081 
望 88897 
朝 40419 
期 276111 
朦 265 
木 28411 
未 140951 
末 16081 
本 361332 
札 247 
术 164105 
朱 23369 
朴 6353 
朵 3997 
机 434516 
朽 614 
杀 25421 
杂 22545 
权 161364 
杆 10768 
杈 48 
杉 2974 
李 122423 
杏 2276 
材 42136 
村 198118 
杓 53 
杖 668 
杜 17647 
杞 645 
束 24921 
杠 4491 
条 128053 
来 635611 
杨 51439 
杩 4 
杪 1 
杭 19884 
杯 14515 
杰 17216 
杲 32 
杳 139 
杵 44 
杷 209 
杼 21 
松 32165 
板 46479 
极 98409 
构 131274 
枇 208 
枉 926 
枋 24 
析 33079 
枕 1472 
林 98641 
枚 5819 
果 168636 
枝 5853 
枞 175 
枢 7150 
枣 2539 
枥 29 
枧 35 
枨 13 
枪 21615 
枫 2273 
枭 458 
枯 1793 
枰 16 
枳 31 
架 29382 
枷 155 
枸 472 
柁 14 
柃 13 
柄 561 
柏 4937 
某 149023 
柑 728 
柒 58 
染 42460 
柔 5131 
柘 334 
柙 1 
柚 975 
柜 7368 
柝 1 
柞 277 
柠 633 
柢 1 
查 230238 
柩 100 
柬 2887 
柯 4816 
柰 6 
柱 8264 
柳 8227 
柴 4509 
柽 5 
柿 706 
栀 95 
栅 749 
标 421111 
栈 1143 
栉 146 
栊 7 
栋 9656 
栌 9 
栎 69 
栏 11535 
树 36867 
栓 1459 
栖 2780 
栗 1614 
校 164548 
栩 696 
株 8140 
栲 15 
栳 4 
样 131782 
核 98852 
根 95988 
格 138509 
栽 2549 
栾 449 
桀 37 
桁 92 
桂 12450 
桃 11962 
桄 19 
桅 131 
框 6455 
案 241842 
桉 227 
桊 1 
桌 8894 
桎 153 
桐 3168 
桑 6984 
桓 425 
桔 791 
桕 13 
桠 121 
桡 43 
桢 202 
档 21388 
桤 3 
桥 41905 
桦 824 
桧 30 
桨 437 
桩 3169 
桫 33 
桴 10 
桶 4997 
桷 128 
梁 23388 
梅 26350 
梆 98 
梏 153 
梓 1303 
梗 1666 
梢 431 
梦 32412 
梧 1275 
梨 2419 
梭 1451 
梯 14468 
械 9205 
梳 5170 
梵 628 
检 148425 
棂 46 
棉 4125 
棋 6916 
棍 2055 
棒 4664 
棕 894 
棘 765 
棚 7282 
棠 1498 
棣 216 
森 18557 
棰 10 
棱 388 
棵 2566 
棹 15 
棺 648 
棼 2 
椁 66 
椅 4913 
椋 9 
植 29751 
椎 1749 
椐 9 
椒 3870 
椟 7 
椠 1 
椤 37 
椭 169 
椰 436 
椴 18 
椹 18 
椽 32 
椿 377 
楂 213 
楔 83 
楗 1 
楚 21147 
楝 18 
楞 96 
楠 2902 
楣 98 
楦 39 
楫 86 
楮 3 
楷 1162 
楸 68 
楹 377 
楼 69011 
榀 9 
概 14486 
榄 1441 
榆 7120 
榇 7 
榈 306 
榉 34 
榍 1 
榔 454 
榕 896 
榘 2 
榛 68 
榜 13502 
榧 70 
榨 819 
榫 84 
榭 200 
榴 925 
榷 198 
榻 346 
槁 10 
槊 10 
槌 312 
槎 381 
槐 849 
槛 4290 
槟 540 
槠 10 
槭 3 
槲 72 
槽 4263 
槿 2174 
樊 2170 
樘 17 
樟 1188 
模 92225 
樨 59 
横 12787 
樯 26 
樱 4348 
樵 797 
樽 82 
樾 59 
橄 1087 
橇 73 
橐 4 
橘 1910 
橙 2962 
橛 1 
橡 1337 
橥 3 
橱 963 
橹 44 
橼 13 
檀 397 
檄 26 
檎 1 
檐 494 
檑 1 
檗 61 
檩 14 
檫 13 
檬 627 
欠 9718 
次 319852 
欢 41235 
欣 12590 
欤 7 
欧 59066 
欲 8671 
欷 2 
欺 5252 
款 94404 
歃 6 
歆 241 
歇 2649 
歉 5563 
歌 27941 
歙 119 
止 51127 
正 250999 
此 246076 
步 153820 
武 75241 
歧 5225 
歪 2015 
歹 1056 
死 57126 
歼 1143 
殁 74 
殃 376 
殄 13 
殆 289 
殇 180 
殉 546 
殊 14613 
残 21784 
殍 12 
殒 106 
殓 65 
殖 8905 
殚 73 
殛 2 
殡 2624 
殳 2 
殴 4633 
段 94317 
殷 2786 
殿 2760 
毁 10579 
毂 242 
毅 8032 
毋 670 
母 53826 
每 136517 
毒 46828 
毓 500 
比 209823 
毕 31287 
毖 158 
毗 1240 
毙 1511 
毛 19654 
毡 175 
毫 18275 
毯 1523 
毳 10 
毽 114 
氅 3 
氆 5 
氇 5 
氏 7192 
氐 9 
民 550353 
氓 406 
气 163381 
氖 4 
氘 23 
氙 32 
氚 34 
氛 10892 
氟 342 
氡 46 
氢 1639 
氤 93 
氦 59 
氧 6814 
氨 1158 
氩 27 
氪 218 
氮 1387 
氯 1144 
氰 291 
氲 93 
水 289030 
氵 8 
永 39771 
氽 9 
汀 1002 
汁 3195 
求 187326 
汆 26 
汇 34439 
汉 57242 
汊 132 
汐 380 
汔 4 
汕 5670 
汗 7116 
汛 16643 
汜 5 
汝 1709 
汞 232 
江 173785 
池 14043 
污 47081 
汤 10393 
汨 886 
汩 151 
汪 6912 
汰 4723 
汲 1334 
汴 161 
汶 1067 
汹 862 
汽 46623 
汾 675 
沁 848 
沂 1730 
沃 5679 
沅 1892 
沆 37 
沈 12659 
沉 13891 
沌 249 
沏 62 
沐 1121 
沓 683 
沔 59 
沙 74304 
沛 1514 
沟 21132 
没 191875 
沣 641 
沤 33 
沥 1883 
沦 1393 
沧 2500 
沩 122 
沪 8343 
沫 2268 
沭 467 
沮 334 
沱 749 
沲 9 
河 89501 
沸 1565 
油 49410 
治 226251 
沼 775 
沽 208 
沾 1348 
沿 27115 
泄 7460 
泅 19 
泉 17625 
泊 5430 
泌 1710 
泐 9 
泓 499 
泔 44 
法 592157 
泖 14 
泗 930 
泛 17530 
泞 338 
泠 72 
泡 7539 
波 37537 
泣 1023 
泥 12813 
注 120727 
泪 6572 
泫 7 
泮 245 
泯 145 
泰 22817 
泱 265 
泳 8158 
泵 1779 
泷 95 
泸 2277 
泺 61 
泻 1261 
泼 2715 
泽 13773 
泾 902 
洁 23873 
洄 64 
洇 17 
洋 33708 
洌 15 
洎 8 
洒 2709 
洗 18914 
洙 359 
洛 14485 
洞 15163 
津 25434 
洧 9 
洪 35990 
洮 329 
洱 785 
洲 54591 
洳 10 
洵 40 
洹 2 
活 254200 
洼 1892 
洽 4205 
派 53276 
流 166837 
浃 101 
浅 3686 
浆 2038 
浇 1667 
浈 41 
浊 801 
测 62138 
浍 1 
济 185990 
浏 4718 
浑 2278 
浒 263 
浓 14522 
浔 194 
浙 24677 
浚 348 
浜 145 
浞 8 
浠 208 
浣 120 
浦 10378 
浩 9737 
浪 18222 
浮 8334 
浯 48 
浴 3268 
海 269614 
浸 3239 
涂 5656 
涅 921 
消 157779 
涉 70494 
涌 10036 
涎 196 
涑 7 
涓 237 
涔 80 
涕 387 
涛 10553 
涝 5695 
涞 179 
涟 1911 
涠 93 
涡 1205 
涣 488 
涤 1101 
润 16014 
涧 580 
涨 32285 
涩 790 
涪 845 
涮 179 
涯 3195 
液 12298 
涵 13321 
涸 166 
涿 195 
淀 5009 
淄 633 
淅 238 
淆 530 
淇 894 
淋 2755 
淌 736 
淑 2205 
淖 246 
淘 10120 
淙 36 
淝 79 
淞 403 
淠 21 
淡 8195 
淤 1912 
淦 187 
淫 2992 
淬 112 
淮 8928 
深 217992 
淳 3079 
混 11625 
淹 3185 
添 10817 
淼 836 
清 124721 
渊 2075 
渌 90 
渍 1653 
渎 1718 
渐 20883 
渑 38 
渔 11782 
渖 1 
渗 3372 
渚 408 
渝 10012 
渠 19434 
渡 9641 
渣 3542 
渤 1114 
渥 203 
温 65509 
渫 3 
渭 7962 
港 68550 
渲 737 
渴 2757 
游 191550 
渺 441 
湃 1376 
湄 1539 
湍 317 
湎 36 
湓 6 
湔 6 
湖 139258 
湘 28289 
湛 3594 
湟 195 
湫 68 
湮 98 
湾 44273 
湿 11225 
溃 3251 
溅 458 
溆 388 
溉 1078 
溏 20 
源 155098 
溘 18 
溜 1490 
溟 35 
溢 4119 
溥 140 
溧 1363 
溪 14369 
溯 3466 
溱 88 
溴 56 
溶 1806 
溺 2880 
溽 5 
滁 444 
滂 82 
滇 1023 
滋 6607 
滏 14 
滑 15829 
滓 51 
滔 635 
滕 1341 
滗 3 
滚 5972 
滞 5136 
滟 44 
滠 50 
满 78947 
滢 198 
滤 1857 
滥 4813 
滦 162 
滨 12205 
滩 5866 
滴 10601 
滹 42 
漂 6098 
漆 3292 
漉 182 
漏 10054 
漓 932 
演 85329 
漕 155 
漠 3342 
漩 316 
漪 553 
漫 14710 
漭 1 
漯 179 
漱 422 
漳 2265 
漶 7 
漾 543 
潆 8 
潇 3771 
潋 56 
潍 627 
潘 9008 
潜 19805 
潞 325 
潢 309 
潦 130 
潭 10693 
潮 24599 
潲 43 
潴 28 
潸 110 
潺 296 
潼 1333 
澄 2685 
澈 565 
澉 11 
澌 6 
澍 227 
澎 1566 
澜 3465 
澡 1783 
澧 921 
澳 27630 
澶 2 
澹 45 
激 41198 
濂 140 
濉 24 
濑 205 
濒 1631 
濞 72 
濠 243 
濡 261 
濮 351 
濯 96 
瀑 785 
瀚 1008 
瀛 408 
瀣 32 
瀵 2 
灌 4850 
灏 1124 
灞 682 
火 84895 
灬 3 
灭 8719 
灯 21335 
灰 7585 
灵 18490 
灶 2245 
灸 761 
灼 914 
灾 54948 
灿 2889 
炀 101 
炅 158 
炉 7338 
炊 387 
炎 9989 
炒 6756 
炔 31 
炕 236 
炖 723 
炙 644 
炜 1327 
炝 13 
炫 2462 
炬 1221 
炭 5500 
炮 7381 
炯 579 
炳 1786 
炷 67 
炸 19725 
点 319933 
炼 8350 
炽 244 
烁 648 
烂 4764 
烃 198 
烈 29288 
烊 366 
烘 1131 
烙 673 
烛 1292 
烟 28051 
烤 4686 
烦 6405 
烧 16393 
烨 823 
烩 128 
烫 1815 
烬 113 
热 87999 
烯 1335 
烷 324 
烹 1772 
烽 555 
焉 451 
焊 1572 
焐 24 
焓 70 
焕 3019 
焖 367 
焘 111 
焙 571 
焚 2098 
焦 19771 
焯 305 
焰 1604 
焱 481 
然 176944 
煅 7 
煊 103 
煌 4451 
煎 1312 
煜 1047 
煞 332 
煤 15521 
煦 193 
照 97603 
煨 56 
煮 2473 
煲 1159 
煳 34 
煸 52 
煺 4 
煽 924 
熄 908 
熊 13809 
熏 1399 
熔 2993 
熘 7 
熙 2557 
熟 20519 
熠 763 
熨 227 
熬 2449 
熳 11 
熵 9 
熹 318 
燃 16767 
燎 421 
燔 2 
燕 9749 
燠 3 
燥 2093 
燧 14 
燮 134 
燹 3 
爆 37339 
爝 1 
爨 8 
爪 940 
爬 5082 
爰 8 
爱 92290 
爵 1231 
父 45185 
爷 12257 
爸 16005 
爹 2019 
爻 49 
爽 4371 
爿 4 
片 84097 
版 55176 
牌 90931 
牍 247 
牒 154 
牖 13 
牙 21547 
牛 22580 
牝 2 
牟 2572 
牡 1358 
牢 15459 
牦 297 
牧 6584 
物 195361 
牮 1276 
牯 38 
牲 4153 
牵 12221 
特 216297 
牺 3681 
牾 7 
犀 970 
犁 601 
犄 30 
犊 173 
犍 144 
犏 3 
犒 91 
犟 61 
犬 3935 
犭 1 
犯 67537 
犰 6 
犴 1 
状 46738 
犷 117 
犸 69 
犹 4457 
狁 2 
狂 10357 
狃 10 
狄 388 
狈 139 
狍 10 
狎 7 
狐 1282 
狒 41 
狗 10355 
狙 445 
狞 55 
狠 4795 
狡 414 
狨 22 
狩 223 
独 44301 
狭 1828 
狮 4684 
狯 2 
狰 36 
狱 7381 
狲 13 
狳 6 
狴 1 
狷 34 
狸 463 
狻 1 
狼 3155 
猁 5 
猃 2 
猊 1 
猎 3898 
猕 1110 
猖 597 
猗 45 
猛 7440 
猜 4259 
猝 961 
猞 5 
猡 6 
猢 12 
猥 1063 
猩 705 
猪 11115 
猫 12611 
猬 67 
献 37988 
猱 3 
猴 11834 
猷 63 
猹 1 
猾 203 
猿 490 
獐 192 
獒 397 
獗 481 
獠 35 
獬 16 
獭 57 
獾 22 
玄 2728 
率 91062 
玉 25697 
王 126271 
玎 25 
玑 129 
玖 1066 
玛 4770 
玟 147 
玢 9 
玩 28975 
玫 2147 
玮 1282 
环 168092 
现 527471 
玲 8304 
玳 37 
玷 78 
玺 896 
玻 6625 
珀 816 
珂 689 
珈 170 
珉 489 
珊 3205 
珍 12075 
珏 295 
珐 116 
珑 405 
珙 46 
珞 425 
珠 30686 
珥 41 
珧 9 
珩 270 
班 72217 
珲 238 
球 114583 
琅 1292 
理 480694 
琉 408 
琊 430 
琏 61 
琐 1701 
琚 43 
琛 645 
琢 1139 
琥 347 
琦 2293 
琨 1032 
琪 3473 
琬 80 
琮 76 
琰 2209 
琳 6643 
琴 10768 
琵 289 
琶 662 
琼 3504 
瑁 30 
瑕 863 
瑗 24 
瑙 313 
瑚 690 
瑛 411 
瑜 2925 
瑞 19615 
瑟 1256 
瑭 27 
瑰 2294 
瑶 3850 
瑷 3 
瑾 912 
璀 807 
璁 22 
璃 6338 
璇 679 
璋 400 
璎 14 
璐 2142 
璜 196 
璞 441 
璧 996 
璨 837 
璩 15 
璺 1 
瓒 42 
瓜 8532 
瓞 3 
瓠 56 
瓢 301 
瓣 851 
瓤 73 
瓦 11429 
瓮 324 
瓯 537 
瓴 155 
瓶 9602 
瓷 6325 
瓿 1 
甄 1796 
甍 2 
甑 44 
甘 14350 
甙 33 
甚 33659 
甜 6139 
生 777288 
甥 372 
用 466757 
甩 1788 
甫 1610 
甬 337 
甭 53 
甯 24 
田 42109 
由 163108 
甲 12752 
申 51024 
电 310526 
男 81976 
甸 4539 
町 469 
画 36024 
甾 18 
畅 13740 
畈 252 
畋 29 
界 125745 
畏 3159 
畔 2072 
留 70901 
畚 7 
畛 4 
畜 3494 
略 70762 
畦 29 
番 9866 
畲 408 
畴 1442 
畸 1444 
畹 20 
畿 247 
疃 45 
疆 14192 
疋 9 
疏 10608 
疑 60121 
疔 2 
疖 36 
疗 70554 
疙 274 
疚 623 
疝 490 
疟 296 
疠 7 
疡 454 
疣 89 
疤 630 
疥 5 
疫 19744 
疮 865 
疯 5392 
疰 1 
疱 213 
疲 3809 
疳 7 
疴 177 
疵 689 
疸 79 
疹 1009 
疼 5621 
疽 53 
疾 25060 
痂 76 
痄 1 
病 94996 
症 20013 
痈 25 
痉 239 
痊 264 
痍 95 
痒 976 
痔 227 
痕 3819 
痖 2 
痘 604 
痛 19191 
痞 130 
痢 74 
痣 211 
痤 74 
痦 2 
痧 45 
痨 54 
痪 1252 
痫 575 
痰 561 
痱 85 
痴 1745 
痹 703 
痼 222 
痿 23 
瘀 239 
瘁 162 
瘊 7 
瘌 1 
瘐 1 
瘕 1 
瘗 4 
瘘 126 
瘙 210 
瘟 179 
瘠 247 
瘢 71 
瘤 5522 
瘥 1 
瘦 3643 
瘩 272 
瘪 123 
瘫 2866 
瘰 1 
瘴 135 
瘸 139 
瘼 3 
瘾 2318 
瘿 1 
癀 23 
癌 9857 
癍 1 
癔 15 
癖 236 
癜 143 
癞 50 
癣 339 
癫 583 
癯 5 
癸 31 
登 49985 
白 73197 
百 84488 
皂 669 
的 4775462 
皆 3567 
皇 10010 
皈 74 
皋 808 
皎 165 
皑 200 
皓 1027 
皖 952 
皙 86 
皤 1 
皮 24298 
皱 642 
皲 19 
皴 11 
皿 175 
盂 65 
盅 163 
盆 5134 
盈 6891 
益 105956 
盍 1 
盎 891 
盏 940 
盐 12666 
监 148330 
盒 5639 
盔 847 
盖 34326 
盗 18402 
盘 28457 
盛 28621 
盟 35905 
盥 26 
目 337792 
盯 3452 
盱 394 
盲 5304 
直 135322 
相 248071 
盹 177 
盼 4659 
盾 14441 
省 343175 
眄 3 
眇 5 
眈 120 
眉 4969 
看 206833 
眙 381 
眚 1 
真 99998 
眠 4476 
眦 10 
眨 275 
眩 337 
眭 44 
眯 294 
眶 643 
眷 805 
眸 259 
眺 421 
眼 49740 
着 236674 
睁 969 
睇 85 
睐 2802 
睑 94 
睚 5 
睛 5137 
睡 13325 
睢 284 
督 66921 
睥 15 
睦 1285 
睨 17 
睫 949 
睬 201 
睹 1698 
睽 138 
睾 229 
睿 3253 
瞄 2487 
瞅 288 
瞌 168 
瞎 625 
瞑 36 
瞒 2059 
瞟 36 
瞠 143 
瞢 1 
瞥 92 
瞧 584 
瞩 2577 
瞪 449 
瞬 4183 
瞰 551 
瞳 379 
瞻 2194 
瞽 18 
瞿 2711 
矍 102 
矗 327 
矛 12484 
矜 70 
矢 1148 
矣 474 
知 139662 
矩 6578 
矫 3311 
矬 8 
短 47420 
矮 1078 
石 60179 
矶 2459 
矸 119 
矽 42 
矾 75 
矿 15160 
砀 98 
码 33209 
砂 3737 
砌 719 
砍 4009 
砑 1 
砒 49 
研 152343 
砖 6403 
砗 26 
砚 561 
砜 3 
砝 166 
砟 36 
砣 50 
砥 860 
砦 20 
砧 111 
砬 2 
砭 104 
砰 254 
破 65074 
砷 300 
砸 5882 
砺 1173 
砻 50 
砼 84 
砾 232 
础 56586 
硅 1937 
硌 30 
硎 1 
硐 6 
硒 1001 
硕 6985 
硖 36 
硗 51 
硝 1475 
硪 2 
硫 1798 
硬 20381 
确 143009 
硷 5 
硼 186 
碇 20 
碉 146 
碌 2256 
碍 10822 
碎 6272 
碑 7766 
碓 16 
碗 3832 
碘 504 
碚 512 
碛 108 
碜 17 
碟 603 
碡 4 
碣 172 
碥 1 
碧 4809 
碰 8626 
碱 1232 
碲 74 
碳 7348 
碴 97 
碹 2 
碾 1014 
磁 3460 
磅 2183 
磉 1 
磊 5919 
磋 2318 
磐 330 
磕 717 
磙 9 
磨 7104 
磬 88 
磲 25 
磴 16 
磷 859 
磺 259 
礁 4195 
礅 9 
礓 8 
礤 8 
礴 523 
示 261966 
礼 35010 
社 305139 
祀 1726 
祁 2044 
祈 2414 
祉 1946 
祓 6 
祖 14641 
祗 9 
祚 204 
祛 861 
祜 88 
祝 13687 
神 95942 
祟 252 
祠 1691 
祥 10955 
祧 7 
票 72357 
祭 7302 
祯 285 
祷 462 
祸 4737 
祺 1358 
禀 578 
禁 32363 
禄 1701 
禅 4574 
禊 8 
福 83091 
禚 13 
禧 616 
禳 8 
禹 1906 
禺 2190 
离 71813 
禽 3244 
禾 1755 
秀 41159 
私 29623 
秃 356 
秆 1361 
秉 4188 
秋 21624 
种 175421 
科 229201 
秒 9153 
秕 5 
秘 22582 
租 46010 
秣 129 
秤 807 
秦 12187 
秧 880 
秩 10215 
秫 9 
秭 201 
积 109188 
称 141126 
秸 1217 
移 58090 
秽 1711 
稀 4852 
稂 2 
程 216159 
稍 4518 
税 72768 
稔 237 
稗 18 
稚 724 
稞 169 
稠 388 
稣 58 
稳 56715 
稷 89 
稹 25 
稻 6103 
稼 611 
稽 1805 
稿 22662 
穆 4626 
穑 16 
穗 3344 
穰 24 
穴 2096 
究 107677 
穷 6127 
穸 2 
穹 234 
空 126763 
穿 25743 
突 75815 
窃 9819 
窄 2964 
窈 46 
窍 536 
窑 2564 
窒 610 
窕 44 
窖 660 
窗 17581 
窘 734 
窜 1315 
窝 4900 
窟 1105 
窠 80 
窥 841 
窦 723 
窨 263 
窿 190 
立 227229 
竖 1360 
站 142449 
竞 43209 
竟 19110 
章 37758 
竣 2248 
童 50892 
竦 3 
竭 2430 
端 49850 
竹 12259 
竺 432 
竽 57 
竿 1065 
笃 686 
笄 17 
笆 181 
笈 255 
笊 1 
笋 1353 
笏 34 
笑 21222 
笔 25921 
笕 14 
笙 317 
笛 1070 
笞 25 
笠 259 
笤 27 
笥 1 
符 28713 
笨 686 
笪 37 
笫 5 
第 234743 
笱 2 
笳 11 
笸 6 
笺 70 
笼 4123 
筅 17 
等 485526 
筋 2395 
筌 2 
筏 229 
筐 405 
筑 33461 
筒 4674 
答 29470 
策 110069 
筚 90 
筛 4180 
筝 1276 
筠 306 
筢 2 
筮 1 
筱 496 
筲 19 
筵 98 
筷 799 
筹 30863 
筻 11 
签 48747 
简 41343 
箅 27 
箍 602 
箐 95 
箔 185 
箕 251 
算 58810 
箜 98 
箝 1 
管 279519 
箦 2 
箧 1 
箩 144 
箪 11 
箫 114 
箬 68 
箭 9332 
箱 16851 
箴 316 
箸 31 
篁 54 
篆 625 
篇 12260 
篌 98 
篑 65 
篓 211 
篙 55 
篝 191 
篡 1039 
篥 2 
篦 24 
篪 698 
篮 7909 
篱 597 
篷 1382 
篼 65 
篾 113 
簇 481 
簋 53 
簌 40 
簏 1 
簖 26 
簟 2 
簦 8 
簧 300 
簪 72 
簸 398 
簿 1203 
籀 4 
籁 323 
籍 23207 
米 92677 
籴 1 
类 109025 
籼 67 
籽 757 
粉 19868 
粑 504 
粒 3995 
粕 135 
粗 5388 
粘 1844 
粜 1 
粝 24 
粟 966 
粢 15 
粤 13387 
粥 1310 
粪 1404 
粮 13997 
粱 274 
粲 37 
粳 110 
粹 2019 
粼 255 
粽 2089 
精 138372 
糁 16 
糅 130 
糊 4251 
糌 35 
糍 198 
糕 3932 
糖 9173 
糗 55 
糙 529 
糜 158 
糟 1768 
糠 89 
糨 10 
糯 958 
糸 22 
系 241113 
紊 719 
素 51614 
索 49941 
紧 65875 
紫 6992 
累 25415 
絮 767 
綦 607 
綮 13 
繁 18111 
繇 6 
纂 446 
纛 4 
纠 21055 
纡 5 
红 105326 
纣 26 
纤 3025 
纥 5 
约 129247 
级 202098 
纨 23 
纪 114378 
纫 160 
纬 1991 
纭 149 
纯 13846 
纰 99 
纱 2954 
纲 9357 
纳 50375 
纵 8377 
纶 155 
纷 38702 
纸 18385 
纹 4130 
纺 3268 
纽 15988 
纾 259 
线 186800 
绀 36 
绂 1 
练 31947 
组 230037 
绅 451 
细 48893 
织 107933 
终 74197 
绉 12 
绊 679 
绌 43 
绍 72112 
绎 3070 
经 517176 
绐 1 
绑 6081 
绒 1371 
结 179451 
绔 25 
绕 25158 
绗 10 
绘 8102 
给 157001 
绚 886 
绛 799 
络 62931 
绝 35812 
绞 634 
统 194012 
绠 2 
绡 35 
绢 183 
绣 3206 
绥 1221 
绦 29 
继 62274 
绩 32688 
绪 9390 
绫 27 
续 140366 
绮 610 
绯 202 
绰 581 
绱 9 
绳 4965 
维 82541 
绵 6722 
绶 71 
绷 939 
绸 5818 
绺 33 
绻 17 
综 55214 
绽 1758 
绾 56 
绿 47732 
缀 648 
缁 2 
缂 9 
缃 5 
缄 116 
缅 4684 
缆 2103 
缇 168 
缈 83 
缉 3623 
缌 1 
缎 139 
缑 11 
缓 20796 
缔 3015 
缕 747 
编 71471 
缘 9776 
缙 235 
缚 866 
缛 101 
缜 512 
缝 5149 
缟 7 
缠 1874 
缢 130 
缣 2 
缤 757 
缥 78 
缦 20 
缨 280 
缩 15199 
缪 1273 
缫 12 
缬 3 
缭 418 
缮 1540 
缯 6 
缰 109 
缱 17 
缴 21774 
缵 14 
缶 3 
缸 945 
缺 35355 
罂 601 
罄 526 
罅 11 
罐 4361 
网 348069 
罔 371 
罕 4211 
罗 61080 
罘 38 
罚 35510 
罟 2 
罡 132 
罢 2877 
罩 2592 
罪 76386 
置 78675 
罱 4 
署 42917 
罴 2 
罹 989 
罾 12 
羁 1211 
羊 17105 
羌 661 
美 250665 
羔 203 
羚 416 
羞 1790 
羟 60 
羡 1492 
群 121663 
羧 6 
羯 33 
羰 2 
羲 286 
羸 55 
羹 427 
羽 4250 
羿 105 
翁 3182 
翅 1530 
翊 93 
翌 184 
翎 179 
翔 5843 
翕 5 
翘 962 
翟 1952 
翠 3412 
翡 686 
翥 5 
翦 37 
翩 468 
翮 6 
翰 3315 
翱 239 
翳 20 
翻 18309 
翼 5494 
耀 7246 
老 200815 
考 152582 
耄 184 
者 541669 
耆 100 
耋 187 
而 263124 
耍 3092 
耐 6796 
耒 411 
耔 2 
耕 7965 
耗 8621 
耘 702 
耙 144 
耜 16 
耠 1 
耦 118 
耧 2 
耩 1 
耱 1 
耳 18155 
耵 12 
耶 3765 
耷 82 
耸 543 
耻 1169 
耽 1506 
耿 1739 
聂 2645 
聃 37 
聆 1238 
聊 8257 
聋 1443 
职 132478 
聍 12 
聒 29 
联 232997 
聘 16902 
聚 48179 
聩 155 
聪 4243 
聱 2 
聿 106 
肃 17467 
肄 40 
肆 2538 
肇 7292 
肉 22319 
肋 778 
肌 4564 
肓 27 
肖 10441 
肘 850 
肚 2961 
肛 626 
肝 5867 
肟 2 
肠 5420 
股 68140 
肢 2828 
肤 7143 
肥 12486 
肩 6661 
肪 1468 
肫 6 
肮 149 
肯 19186 
肱 67 
育 175157 
肴 613 
肺 5672 
肼 30 
肽 221 
肾 3615 
肿 6341 
胀 2374 
胁 10064 
胃 4753 
胄 36 
胆 5976 
背 34116 
胍 3 
胎 10307 
胖 3709 
胗 9 
胙 23 
胚 890 
胛 34 
胜 33908 
胝 11 
胞 12183 
胡 25218 
胤 214 
胥 281 
胧 252 
胪 17 
胫 132 
胬 34 
胭 188 
胯 68 
胰 719 
胱 255 
胳 815 
胴 16 
胶 6829 
胸 5716 
胺 935 
胼 14 
能 514796 
脂 4015 
脆 3038 
脉 8593 
脊 2276 
脍 177 
脏 8638 
脐 1189 
脑 24922 
脒 7 
脓 409 
脔 4 
脖 1720 
脘 12 
脚 17836 
脬 2 
脯 158 
脱 42543 
脲 23 
脸 13362 
脾 1870 
腆 200 
腈 15 
腊 4599 
腋 186 
腌 683 
腐 27396 
腑 324 
腓 45 
腔 7096 
腕 2678 
腚 7 
腠 13 
腥 673 
腧 3 
腩 195 
腭 169 
腮 278 
腰 6488 
腱 288 
腴 41 
腹 5693 
腺 2906 
腻 1865 
腼 195 
腾 10630 
腿 8408 
膀 1857 
膂 1 
膈 66 
膊 886 
膏 1810 
膑 21 
膘 106 
膛 212 
膜 5547 
膝 1597 
膦 12 
膨 939 
膳 1162 
膺 487 
膻 54 
臀 458 
臂 3034 
臃 78 
臆 219 
臊 181 
臌 1 
臣 3880 
臧 409 
自 415680 
臬 37 
臭 4423 
至 195401 
